::ffff:127.0.0.1 - - [30/Jul/2019:12:40:42 +0000] "POST /api/users/add_to_cart HTTP/1.1" 200 40
::ffff:127.0.0.1 - - [30/Jul/2019:12:40:47 +0000] "GET /api/users/5d402e09e0dd9a786522cb2d/cart HTTP/1.1" 200 705
::1 - - [30/Jul/2019:12:49:24 +0000] "POST /api/users/signup HTTP/1.1" 201 207
::1 - - [30/Jul/2019:14:33:22 +0000] "GET /api/products/ HTTP/1.1" 404 152
::1 - - [30/Jul/2019:14:33:25 +0000] "GET /robots.txt HTTP/1.1" 404 149
::1 - - [30/Jul/2019:14:33:35 +0000] "GET /api HTTP/1.1" 404 142
::1 - - [30/Jul/2019:14:33:40 +0000] "GET / HTTP/1.1" 404 139
::1 - - [30/Jul/2019:14:37:14 +0000] "GET / HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:14 +0000] "GET /api HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:14 +0000] "GET /api HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:14 +0000] "GET /api HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:14 +0000] "GET /api HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:14 +0000] "GET /api HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:14 +0000] "GET /api HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:14 +0000] "GET /api HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:14 +0000] "GET /api HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:14 +0000] "GET /api HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:14 +0000] "GET /api HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:14 +0000] "GET /api HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:14 +0000] "GET /api HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:14 +0000] "GET /api HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:14 +0000] "GET /api HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:14 +0000] "GET /api HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:14 +0000] "GET /api HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:14 +0000] "GET /api HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:14 +0000] "GET /api HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:14 +0000] "GET /api HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:16 +0000] "GET / HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:16 +0000] "GET /api HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:16 +0000] "GET /api HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:16 +0000] "GET /api HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:16 +0000] "GET /api HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:16 +0000] "GET /api HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:16 +0000] "GET /api HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:16 +0000] "GET /api HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:16 +0000] "GET /api HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:16 +0000] "GET /api HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:16 +0000] "GET /api HTTP/1.1" 302 52
::1 - - [30/Jul/2019:14:37:16 +0000] "GET /api HTTP/1.1" 302 52
